vib_x,vib_y,vib_z,temp,prediction,anomaly_score,is_anomaly,magnitude,prediction2,score2,is_anomaly2,temp_haute,prediction3,score3,is_anomaly3
-0.43,-4.43,8.67,33.5,1,-0.36269681254987496,False,9.745701616610267,1,-0.38469086561970994,False,0.0,1,-0.36123692081555964,False
-0.16,-4.71,8.67,33.5,1,-0.36152892577208534,False,9.868059586362458,1,-0.3675815563779598,False,0.0,1,-0.3540835182496828,False
-0.08,-4.79,8.63,33.5,1,-0.35786162988480735,False,9.870531900561389,1,-0.3672999818636351,False,0.0,1,-0.3547699201424133,False
-0.04,-4.75,8.59,33.5,1,-0.35892941158668845,False,9.815915647559324,1,-0.3669302506018075,False,0.0,1,-0.3518070044890438,False
-0.08,-4.82,8.55,33.5,1,-0.3560645180225751,False,9.81536041111074,1,-0.3669302506018075,False,0.0,1,-0.3518070044890438,False
-0.12,-4.67,8.59,33.5,1,-0.35918295194176975,False,9.778108201487647,1,-0.37413400041012,False,0.0,1,-0.35596379247275317,False
-0.04,-4.75,8.51,33.5,1,-0.35852238750232857,False,9.745983788207324,1,-0.384951230264567,False,0.0,1,-0.36123692081555964,False
0.0,-4.75,8.63,33.5,1,-0.358960841512293,False,9.850857830666323,1,-0.36907755100388256,False,0.0,1,-0.3532114227102072,False
-0.04,-4.82,8.75,33.5,1,-0.35804680504448355,False,9.98981981819492,1,-0.3920492391255531,False,0.0,1,-0.36382285637105755,False
-0.08,-4.75,8.63,33.56,1,-0.35900485511541846,False,9.851182670116316,1,-0.36966649918942834,False,0.0,1,-0.35384932597164237,False
-0.04,-4.75,8.55,33.5,1,-0.35842670254335235,False,9.78093042608933,1,-0.37204955255164984,False,0.0,1,-0.3549613959388421,False
-0.04,-4.75,8.51,33.5,1,-0.35852238750232857,False,9.745983788207324,1,-0.384951230264567,False,0.0,1,-0.36123692081555964,False
-0.08,-4.79,8.63,33.56,1,-0.35753023344774937,False,9.870531900561389,1,-0.3678860935284632,False,0.0,1,-0.3556423110030667,False
-0.04,-4.79,8.55,33.5,1,-0.35695445565222966,False,9.800418358417156,1,-0.36829101571277906,False,0.0,1,-0.3535974835437936,False
-0.04,-4.82,8.51,33.5,1,-0.3558753456643198,False,9.78029140670154,1,-0.3719006766584644,False,0.0,1,-0.35527595092161257,False
-0.04,-4.82,8.51,33.5,1,-0.3558753456643198,False,9.78029140670154,1,-0.3719006766584644,False,0.0,1,-0.35527595092161257,False
-0.08,-4.82,8.67,33.56,1,-0.35773789341587253,False,9.920065523977147,1,-0.37298808211905377,False,0.0,1,-0.35785249992808116,False
-0.08,-4.79,8.55,33.56,1,-0.35692938349923903,False,9.800663242862699,1,-0.3690658461424373,False,0.0,1,-0.35432959043478923,False
-0.04,-4.75,8.63,33.56,1,-0.35869759458833744,False,9.850939041533046,1,-0.36966649918942834,False,0.0,1,-0.3538974030583163,False
-0.08,-4.79,8.55,33.56,1,-0.35692938349923903,False,9.800663242862699,1,-0.3690658461424373,False,0.0,1,-0.35432959043478923,False
-0.12,-4.82,8.63,33.56,1,-0.3566459508881165,False,9.885529828997534,1,-0.36819465377714844,False,0.0,1,-0.35558739949253365,False
-0.04,-4.82,8.71,33.5,1,-0.35885871904761457,False,9.954802860931,1,-0.3833406241617414,False,0.0,1,-0.36223145318263583,False
-0.08,-4.86,8.51,33.5,1,-0.35760670329162286,False,9.800311219548082,1,-0.36829101571277906,False,0.0,1,-0.3538204868200725,False
-0.04,-4.79,8.59,33.5,1,-0.3574550998052522,False,9.835334259698548,1,-0.3678634715366156,False,0.0,1,-0.35186695819161623,False
-0.08,-4.82,8.67,33.56,1,-0.35773789341587253,False,9.920065523977147,1,-0.37298808211905377,False,0.0,1,-0.35785249992808116,False
-0.04,-4.86,8.59,33.56,1,-0.35812427130680163,False,9.869614987424788,1,-0.36776166122875437,False,0.0,1,-0.35546385609972864,False
-0.08,-4.79,8.67,33.56,1,-0.3584509699210076,False,9.905523711545998,1,-0.3708021501019741,False,0.0,1,-0.357863951017993,False
-0.24,-4.86,8.63,33.56,1,-0.3599852703070259,False,9.907275104689484,1,-0.37110780787625497,False,0.0,1,-0.3568267001452468,False
-0.31,-4.82,8.63,33.56,1,-0.35878472186802285,False,9.889661268213388,1,-0.36841321961196427,False,0.0,1,-0.35745510843452616,False
-0.24,-4.86,8.55,33.56,1,-0.35913434989600374,False,9.837667406453626,1,-0.3692918239868681,False,0.0,1,-0.35323408103999276,False
-0.24,-4.82,8.59,33.56,1,-0.35789335057869404,False,9.852821930797289,1,-0.36966649918942834,False,0.0,1,-0.3539258080778084,False
-0.12,-4.82,8.63,33.56,1,-0.3566459508881165,False,9.885529828997534,1,-0.36819465377714844,False,0.0,1,-0.35558739949253365,False
-0.12,-4.86,8.51,33.56,1,-0.3571022838232724,False,9.800719361353023,1,-0.3690658461424373,False,0.0,1,-0.35432959043478923,False
-0.16,-4.82,8.55,33.56,1,-0.3555083851399774,False,9.816338421224076,1,-0.367702218180702,False,0.0,1,-0.35372084304133256,False
-0.31,-4.94,8.51,33.56,1,-0.3595727721376525,False,9.844785421734695,1,-0.3721287153607626,False,0.0,1,-0.3536065041294486,False
-0.51,-4.43,8.87,33.56,1,-0.3681280206868794,False,9.92783460780849,1,-0.3754120438898027,False,0.0,1,-0.35831797006963045,False
-0.2,-4.86,8.63,33.63,1,-0.35953702818633404,False,9.906386828708033,1,-0.3711345268861849,False,0.0,1,-0.35633389330696125,False
-0.51,-4.55,8.79,33.63,1,-0.36443661113493714,False,9.910938401584382,1,-0.3721752675957564,False,0.0,1,-0.3548519787662766,False
-1.1,-4.75,8.63,33.63,1,-0.38828731975583036,False,9.91208353475696,1,-0.3720025506357388,False,0.0,1,-0.3548519787662766,False
-1.14,-4.24,9.26,33.63,1,-0.4224092894095273,False,10.248160810604018,1,-0.4529497443336566,False,0.0,1,-0.4213125158478657,False
-0.39,-5.1,8.39,33.63,1,-0.36268854399064243,False,9.82619967230465,1,-0.3683641522926413,False,0.0,1,-0.35160733456761145,False
-0.35,-5.14,8.43,33.56,1,-0.36281017051461706,False,9.87962549897515,1,-0.3678772635511006,False,0.0,1,-0.35500669752108943,False
-0.24,-5.1,8.47,33.56,1,-0.3611583403650159,False,9.889817996303067,1,-0.36841321961196427,False,0.0,1,-0.35745510843452616,False
-0.35,-5.1,8.43,33.56,1,-0.36298938400307557,False,9.85887417507699,1,-0.3692483161734666,False,0.0,1,-0.35567645030716033,False
-0.35,-5.06,8.43,33.56,1,-0.3621092857471456,False,9.838241712826536,1,-0.369960886597014,False,0.0,1,-0.35323408103999276,False
-0.35,-5.06,8.47,33.56,1,-0.36231366689326305,False,9.872537667692132,1,-0.36772758912478826,False,0.0,1,-0.35563983045803105,False
-0.31,-5.06,8.55,33.56,1,-0.3624752386314464,False,9.939929577215324,1,-0.3791759761139319,False,0.0,1,-0.35854788268602156,False
-0.31,-5.14,8.47,33.63,1,-0.3619128312587032,False,9.91244672116829,1,-0.3720025506357388,False,0.0,1,-0.3548519787662766,False
-0.39,-5.06,8.43,33.63,1,-0.36243785810189355,False,9.839745931679333,1,-0.37154390600883835,False,0.0,1,-0.35239636470364255,False
-0.35,-5.1,8.39,33.63,1,-0.36175796549506783,False,9.824693379439381,1,-0.36841276393233285,False,0.0,1,-0.35159347177109573,False
-0.35,-5.1,8.47,33.63,1,-0.3629240834275148,False,9.893098604582894,1,-0.3700386642594588,False,0.0,1,-0.3569622633841878,False
-0.35,-5.1,8.39,33.63,1,-0.36175796549506783,False,9.824693379439381,1,-0.36841276393233285,False,0.0,1,-0.35159347177109573,False
-0.35,-5.1,8.43,33.63,1,-0.36238655946800324,False,9.85887417507699,1,-0.37042655880392156,False,0.0,1,-0.3546922845739761,False
0.51,-4.35,8.87,33.63,1,-0.3592503184127508,False,9.8923960697093,1,-0.37016386698402,False,0.0,1,-0.35639516931861853,False
-0.16,-5.1,8.39,33.63,1,-0.35829403220159567,False,9.819760689548398,1,-0.36792326263233316,False,0.0,1,-0.35250195152064095,False
-0.35,-5.1,8.39,33.63,1,-0.36175796549506783,False,9.824693379439381,1,-0.36841276393233285,False,0.0,1,-0.35159347177109573,False
-1.14,-4.94,8.36,33.63,1,-0.39527989011349723,False,9.77715705100414,1,-0.3756064319831921,False,0.0,1,-0.35588879025702425,False
-1.33,-5.02,8.39,33.63,1,-0.4135880340654126,False,9.867188049287396,1,-0.3692160403877307,False,0.0,1,-0.3541309953648477,False
-0.47,-5.22,8.24,33.63,1,-0.37087251621807954,False,9.765597779962064,1,-0.37994291203483327,False,0.0,1,-0.35841663131478885,False
-0.51,-5.22,8.32,33.63,1,-0.36957631594514845,False,9.835186830965643,1,-0.36970674797095315,False,0.0,1,-0.3520184219676406,False
-0.47,-5.22,8.36,33.63,1,-0.36657030610903824,False,9.867061365979234,1,-0.3692160403877307,False,0.0,1,-0.3541309953648477,False
-0.47,-5.3,8.28,33.63,1,-0.3709720282320952,False,9.842220277965739,1,-0.37239778223941455,False,0.0,1,-0.3531007700631162,False
-0.43,-5.26,8.36,33.63,1,-0.3632930556565551,False,9.886460438397556,1,-0.3685981490481525,False,0.0,1,-0.35443685011768944,False
-0.51,-5.18,8.32,33.63,1,-0.3697784157943192,False,9.814015488066035,1,-0.3683193971254442,False,0.0,1,-0.3526992745365787,False
-0.43,-5.22,8.32,33.63,1,-0.3664996564640466,False,9.831363079451394,1,-0.36790813543125545,False,0.0,1,-0.3521509795530962,False
-0.43,-5.18,8.32,33.63,1,-0.366700073866615,False,9.8101834845226,1,-0.3691179580190385,False,0.0,1,-0.3525373172560858,False
-0.35,-5.22,8.28,33.63,1,-0.3669721924770095,False,9.794350412355072,1,-0.3709976444240895,False,0.0,1,-0.3546677221198492,False
-0.31,-5.26,8.36,33.69,1,-0.36167508797291154,False,9.8819684273934,1,-0.3675703124784417,False,0.0,1,-0.3498669082621664,False
-0.82,-5.41,8.16,33.69,1,-0.3883761647655545,False,9.824769717403049,1,-0.3671914838700863,False,0.0,1,-0.346840523804301,False
-0.04,-5.1,8.47,33.69,1,-0.35903555022802897,False,9.886986396268583,1,-0.36781460590556486,False,0.0,1,-0.3494456454437301,False
-0.16,-5.14,8.32,33.69,1,-0.36102890967266327,False,9.780981545836799,1,-0.37245799114098815,False,0.0,1,-0.3504044277797024,False
-0.55,-5.53,8.24,33.69,1,-0.3752486402333393,False,9.938863114058872,1,-0.3783794803529597,False,0.0,1,-0.35281869624815954,False
-0.75,-5.37,8.32,33.69,1,-0.38325661706456765,False,9.930850920238406,1,-0.3754089234950577,False,0.0,1,-0.35283290726928174,False
-0.31,-5.1,8.47,33.69,1,-0.3625675543828956,False,9.891764251133365,1,-0.3693769955351046,False,0.0,1,-0.35135173595862956,False
-0.35,-5.45,8.16,33.69,1,-0.37366112366302234,False,9.818889957627594,1,-0.3674467892235797,False,0.0,1,-0.34791015004986614,False
-0.75,-5.26,8.36,33.69,1,-0.377669342824265,False,9.90553885460049,1,-0.37045230747433044,False,0.0,1,-0.3514029805674329,False
-0.27,-5.06,8.39,33.75,1,-0.35946303324331425,False,9.80145907505612,1,-0.36507317037798154,False,0.0,1,-0.34717840870253214,False
-0.16,-5.22,8.28,33.75,1,-0.3629790470507524,False,9.789402433243819,1,-0.36703654344392767,False,0.0,1,-0.3488257569729758,False
-0.67,-5.18,8.39,33.75,1,-0.37436804983114147,False,9.882985378922708,1,-0.3629992620164396,False,0.0,1,-0.34790257967411803,False
-0.51,-5.57,8.0,33.75,1,-0.37972661521440254,False,9.76140358759948,1,-0.37643304390495524,False,0.0,1,-0.3530118250720674,False
-0.2,-5.14,8.2,33.75,1,-0.3653076815763766,False,9.679855370820372,1,-0.3975965372717109,False,0.0,1,-0.3686043904387943,False
-0.59,-5.22,8.47,33.75,1,-0.37003607308472614,False,9.966814937581615,1,-0.38210727748832796,False,0.0,1,-0.35548766553018973,False
-0.59,-5.53,7.96,33.81,1,-0.38209249398073153,False,9.710334700719642,1,-0.38698225435164224,False,0.0,1,-0.3631983489788849,False
-0.08,-5.14,8.24,33.75,1,-0.36134524535004275,False,9.712033772593669,1,-0.38756573866185706,False,0.0,1,-0.36409125723521996,False
-0.12,-5.18,8.47,33.75,1,-0.35919651995632207,False,9.929133899792067,1,-0.3718891132336351,False,0.0,1,-0.35121138635265065,False
-0.31,-5.26,8.36,33.75,1,-0.3614535690172136,False,9.8819684273934,1,-0.3627280779206081,False,0.0,1,-0.34818273140136347,False
-0.31,-5.22,8.43,33.81,1,-0.3630745405896449,False,9.920151208524999,1,-0.3658395192276971,False,0.0,1,-0.34898056385698556,False
-0.27,-5.26,8.36,33.81,1,-0.3615555862667756,False,9.880794502467905,1,-0.36196785886238525,False,0.0,1,-0.347262218035536,False
-0.35,-5.26,8.28,33.81,1,-0.3674090047304556,False,9.8157271763227,1,-0.36230070142068466,False,0.0,1,-0.34576791684377356,False
-0.27,-5.3,8.36,33.81,1,-0.3616277098480348,False,9.902146232004453,1,-0.36473301726044005,False,0.0,1,-0.34874822108096587,False
-0.27,-5.26,8.28,33.81,1,-0.36624666481084783,False,9.813200293482243,1,-0.36178027242308125,False,0.0,1,-0.34629194663473833,False
-0.31,-5.26,8.32,33.81,1,-0.3645754224084943,False,9.848152110929238,1,-0.36578024697734834,False,0.0,1,-0.34577738217292514,False
-0.24,-5.26,8.36,33.81,1,-0.3611275695400883,False,9.880020242894242,1,-0.36196785886238525,False,0.0,1,-0.3466115328361278,False
-0.27,-5.26,8.36,33.81,1,-0.3615555862667756,False,9.880794502467905,1,-0.36196785886238525,False,0.0,1,-0.347262218035536,False
-0.24,-5.26,8.36,33.81,1,-0.3611275695400883,False,9.880020242894242,1,-0.36196785886238525,False,0.0,1,-0.3466115328361278,False
-0.27,-5.22,8.36,33.81,1,-0.3617409569693554,False,9.859558813658955,1,-0.3639650485080649,False,0.0,1,-0.347490469373972,False
-0.16,-5.26,8.39,33.81,1,-0.3588146212433631,False,9.903802300126957,1,-0.36538317222131717,False,0.0,1,-0.3487736227421562,False
-0.2,-5.3,8.39,33.81,1,-0.3601457547535733,False,9.925829940110802,1,-0.36778990169301967,False,0.0,1,-0.3488179275326305,False
-0.27,-5.18,8.39,33.81,1,-0.36106200837267843,False,9.863944444287995,1,-0.36356349953053957,False,0.0,1,-0.3471256143683275,False
-0.24,-5.26,8.24,33.88,1,-0.3642366732049147,False,9.77869111895861,1,-0.36910111111442495,False,0.0,1,-0.34598640793239205,False
-0.31,-5.22,8.28,33.81,1,-0.3669896399041908,False,9.7930026039004,1,-0.3661667085319383,False,0.0,1,-0.34934869585428724,False
-0.16,-5.3,8.36,33.88,1,-0.35891566279010295,False,9.899757572789346,1,-0.3630985192147407,False,0.0,1,-0.34697529767322727,False
-0.16,-5.3,8.36,33.94,1,-0.35911904846751264,False,9.899757572789346,1,-0.36157040861965284,False,0.0,1,-0.34704242493186555,False
-0.31,-5.18,8.39,33.94,1,-0.3617377063820347,False,9.865120374328942,1,-0.3625898377359553,False,0.0,1,-0.3454257406814251,False
-0.24,-5.26,8.36,33.94,1,-0.3607304906942523,False,9.880020242894242,1,-0.3607543275430656,False,0.0,1,-0.3451476197809164,False
-0.2,-5.22,8.36,33.94,1,-0.36049227859421024,False,9.85789024081725,1,-0.36240721422154787,False,0.0,1,-0.3456698269497439,False
-0.24,-5.26,8.28,33.94,1,-0.36541086386331695,False,9.812420700316512,1,-0.36097079386188147,False,0.0,1,-0.343898317598213,False
-0.27,-5.18,8.32,33.94,1,-0.36406473137580847,False,9.804473468779443,1,-0.3625384669390551,False,0.0,1,-0.34401257681376946,False
-0.31,-5.22,8.36,33.88,1,-0.3617257486287964,False,9.860735266702985,1,-0.36385215955926,False,0.0,1,-0.3453712361157473,False
-0.24,-5.18,8.2,33.94,1,-0.366285827931307,False,9.702061636580135,1,-0.3879029705430207,False,0.0,1,-0.36161780432612495,False
-0.27,-5.18,8.28,33.94,1,-0.36623168802282424,False,9.7705526967516,1,-0.37068964025154955,False,0.0,1,-0.3496417601439534,False
-0.24,-5.26,8.28,33.94,1,-0.36541086386331695,False,9.812420700316512,1,-0.36097079386188147,False,0.0,1,-0.343898317598213,False
-0.27,-5.26,8.32,33.94,1,-0.3636792947668448,False,9.846974154530924,1,-0.36503984445517723,False,0.0,1,-0.34397024323200953,False
-0.24,-5.3,8.24,33.94,1,-0.3644754500487093,False,9.800265302531356,1,-0.3629296833599554,False,0.0,1,-0.34536106038014314,False
-0.2,-5.26,8.36,33.94,1,-0.36030754776495216,False,9.879129516308609,1,-0.3610434982488721,False,0.0,1,-0.3451476197809164,False
-0.27,-5.22,8.24,33.94,1,-0.3650217089586604,False,9.758017216627566,1,-0.37490854105301624,False,0.0,1,-0.3504863916388449,False
-0.24,-5.22,8.36,33.94,1,-0.3609154383676997,False,9.858782886340483,1,-0.36240721422154787,False,0.0,1,-0.3459802048846195,False
-0.27,-5.26,8.39,33.94,1,-0.36086608598451486,False,9.90618998404533,1,-0.36234540181469127,False,0.0,1,-0.34721528668100815,False
-0.27,-5.26,8.28,34.0,1,-0.3646871263752282,False,9.813200293482243,1,-0.35953710694040314,False,0.0,1,-0.3433664551799028,False
-0.27,-5.26,8.43,33.94,1,-0.36218257337867715,False,9.940090542847182,1,-0.3693709393088731,False,0.0,1,-0.34854780115059886,False
-0.27,-5.26,8.36,33.94,1,-0.3611580367939309,False,9.880794502467905,1,-0.3607543275430656,False,0.0,1,-0.3457955568127999,False
-0.04,-5.45,8.12,34.0,1,-0.3684479252664585,False,9.779493851933237,1,-0.3658386057234985,False,0.0,1,-0.3456371511542513,False
-0.39,-5.22,8.51,34.0,1,-0.36505446006416964,False,9.991025973342277,1,-0.38004981851389263,False,0.0,1,-0.3523842241035811,False
-0.67,-5.26,8.32,34.0,1,-0.3778896586860829,False,9.86604784095435,1,-0.35847190325601286,False,0.0,1,-0.3436211080591388,False
0.16,-5.1,8.55,34.0,1,-0.35463255576300423,False,9.956811738704314,1,-0.3692947492915834,False,0.0,1,-0.3490825099302321,False
-0.35,-5.41,8.16,34.0,1,-0.37114551793373257,False,9.796744357183156,1,-0.36134134220183806,False,0.0,1,-0.3451125038941314,False
0.12,-5.14,8.43,34.0,1,-0.35517899286115917,False,9.874153128243455,1,-0.35877597450281096,False,0.0,1,-0.3444832924508187,False
-1.22,-5.77,8.2,34.0,1,-0.4233825015790901,False,10.10055939044962,1,-0.4016663698760239,False,0.0,1,-0.3750921706466724,False
0.16,-5.14,8.32,34.06,1,-0.35585219470209456,False,9.780981545836799,1,-0.3640743069775979,False,0.0,1,-0.3450933228901803,False
-0.27,-5.14,8.47,34.06,1,-0.362025937610557,False,9.911276406195118,1,-0.3575644476092852,False,0.0,1,-0.3442832807370589,False
-0.31,-5.61,8.08,34.0,1,-0.3731103680180998,False,9.84147346691541,1,-0.3617357605026919,False,0.0,1,-0.3421094052722215,False
0.67,-5.49,8.47,34.0,1,-0.35880550608328693,False,10.115824237302663,1,-0.4064724143604326,False,0.0,1,-0.3767913610907174,False
-0.63,-5.57,8.12,34.06,1,-0.38274305670148473,False,9.866924546179524,1,-0.357520829158812,False,0.0,1,-0.3445875986064903,False
0.12,-5.14,8.32,34.06,1,-0.3576242391420884,False,9.780408989403256,1,-0.3638055286438785,False,0.0,1,-0.34539913311483544,False
0.08,-4.39,8.83,34.06,1,-0.3551559811923195,False,9.861409635543998,1,-0.35902515090371845,False,0.0,1,-0.3443280652526776,False
-0.08,-5.33,8.51,34.06,1,-0.3623811400191493,False,10.041683125850964,1,-0.38542793077140647,False,0.0,1,-0.3643404458413427,False
0.12,-5.18,8.32,34.06,1,-0.3580853512482217,False,9.801489682696197,1,-0.3610898777922723,False,0.0,1,-0.34385222773843366,False
-0.67,-5.57,8.2,34.06,1,-0.38648872768829967,False,9.935481870548605,1,-0.3644236221480824,False,0.0,1,-0.3470059181018444,False
-0.43,-5.92,8.36,34.06,1,-0.3791172572418913,False,10.252848384717291,1,-0.4413929240921633,False,0.0,1,-0.4109098994385933,False
-0.08,-5.3,8.39,34.0,1,-0.3579026902445405,False,9.924137242098178,1,-0.3617525245425965,False,0.0,1,-0.34583280316848075,False
-0.35,-5.69,8.04,34.06,1,-0.37914602288724314,False,9.855972808404049,1,-0.358963910804402,False,0.0,1,-0.3445036894699907,False
0.2,-5.1,8.28,34.06,1,-0.3572035895114995,False,9.726684944008415,1,-0.37995735801237107,False,0.0,1,-0.3537394157583191,False
0.0,-5.18,8.43,34.0,1,-0.3583537823839733,False,9.894306443606848,1,-0.35923756459508754,False,0.0,1,-0.34637136456102446,False
-0.27,-5.26,8.16,34.0,1,-0.3660108170582512,False,9.712162478047821,1,-0.38386975362644316,False,0.0,1,-0.3597370120167692,False
-0.59,-5.53,8.2,34.0,1,-0.37822676131306265,False,9.908027048812492,1,-0.3596002929343205,False,0.0,1,-0.34434679596275086,False
0.67,-4.94,8.43,34.0,1,-0.3494920456653482,False,9.79374290044414,1,-0.36271453289846073,False,0.0,1,-0.3458511449058499,False
-0.67,-6.0,8.08,34.0,1,-0.39435017846625314,False,10.086391822648968,1,-0.40067491622526424,False,0.0,1,-0.36974658076603606,False
-0.31,-5.41,8.24,34.06,1,-0.3695471612713678,False,9.862139727260002,1,-0.35925305429616794,False,0.0,1,-0.3443280652526776,False
-0.04,-5.1,8.39,34.06,1,-0.35815040029780987,False,9.818538587794011,1,-0.35959668351274193,False,0.0,1,-0.34350192009240194,False
-0.35,-5.61,8.08,34.0,1,-0.3735323182486643,False,9.842814638100222,1,-0.361707074782161,False,0.0,1,-0.34217605850049415,False
0.04,-5.3,8.36,34.06,1,-0.35681202849169574,False,9.898545347676091,1,-0.35729412632543806,False,0.0,1,-0.345622826741217,False
-0.35,-5.26,8.39,34.06,1,-0.36262097873933635,False,9.908693152984403,1,-0.3576840129308841,False,0.0,1,-0.3447675042111713,False
0.2,-5.41,8.2,34.06,1,-0.36208293027522187,False,9.82588927273252,1,-0.357958648285041,False,0.0,1,-0.3421805327608956,False
0.35,-5.3,8.43,34.06,1,-0.35267948578709174,False,9.963804494268242,1,-0.36754744267165457,False,0.0,1,-0.35084110021444936,False
-0.51,-5.73,8.0,34.0,1,-0.38178807384921776,False,9.853578030340046,1,-0.3601692813411392,False,0.0,1,-0.3423676198617577,False
0.0,-5.06,8.43,34.0,1,-0.3568601328538175,False,9.832014035791445,1,-0.358150090603377,False,0.0,1,-0.3419459166767079,False
-0.24,-5.1,8.51,34.06,1,-0.3620282265970462,False,9.924096936245634,1,-0.3598247754762178,False,0.0,1,-0.3455291131327624,False
-0.31,-5.45,8.24,34.06,1,-0.3713370742590368,False,9.884138809223593,1,-0.3567340349930886,False,0.0,1,-0.3443034179437696,False
0.04,-5.1,8.47,34.06,1,-0.35719517798627004,False,9.886986396268583,1,-0.35675720720486004,False,0.0,1,-0.344165773572349,False
-0.39,-5.33,8.24,34.0,1,-0.3679074841988051,False,9.821333921621848,1,-0.35860961236560157,False,0.0,1,-0.3424665235917435,False
-0.08,-5.3,8.32,34.0,1,-0.36051447298329725,False,9.865029143393343,1,-0.35985945527203594,False,0.0,1,-0.3437228146183988,False
0.16,-5.22,8.39,34.06,1,-0.3531842123551633,False,9.88261605041904,1,-0.3567340349930886,False,0.0,1,-0.3446172617232838,False
-0.55,-5.57,8.16,34.06,1,-0.3790812400903248,False,9.895099797374456,1,-0.3572437530671417,False,0.0,1,-0.3469118844094368,False
-0.55,-5.22,8.36,34.06,1,-0.3694227814259936,False,9.87119546964804,1,-0.3573913341847644,False,0.0,1,-0.3449153985523869,False
-0.04,-5.06,8.47,34.06,1,-0.3579755158025264,False,9.866412721957257,1,-0.357520829158812,False,0.0,1,-0.3442139104314066,False
-0.51,-5.81,8.08,34.06,1,-0.38031950148872556,False,9.96506899123132,1,-0.3680808817058933,False,0.0,1,-0.35084110021444936,False
-0.16,-5.14,8.43,34.06,1,-0.3598587207310424,False,9.874720249202,1,-0.3578240936637598,False,0.0,1,-0.34507758223157414,False
-0.55,-5.3,8.39,34.06,1,-0.36877183069367625,False,9.939044219642048,1,-0.3636666818783733,False,0.0,1,-0.3465249182740603,False
-0.63,-5.69,8.04,34.06,1,-0.3878533859029028,False,9.869883484621283,1,-0.35728838122564077,False,0.0,1,-0.3448035167666029,False
-0.43,-5.37,8.36,33.94,1,-0.36760537205122723,False,9.94542105694877,1,-0.3701444440670991,False,0.0,1,-0.3490783996566119,False
-0.59,-5.69,8.04,33.94,1,-0.38498682213385266,False,9.867411007959483,1,-0.3612596323647797,False,0.0,1,-0.3454646073255462,False
0.75,-5.02,8.39,34.0,1,-0.3531737101928294,False,9.80586559157324,1,-0.3611611754733612,False,0.0,1,-0.34357708935362247,False
-0.63,-5.61,8.2,34.0,1,-0.3840234021773503,False,9.955350320305158,1,-0.37004805228880844,False,0.0,1,-0.3500786752302998,False
0.0,-5.22,8.2,34.0,1,-0.36251192281873523,False,9.720514389681236,1,-0.3832394306297154,False,0.0,1,-0.3562353973711975,False
-0.55,-5.53,8.16,34.0,1,-0.37629041942369656,False,9.872638958252246,1,-0.3581492589403927,False,0.0,1,-0.3444832924508187,False
0.27,-5.26,8.28,34.0,1,-0.35677018691878104,False,9.813200293482243,1,-0.35953710694040314,False,0.0,1,-0.3433664551799028,False
-0.08,-5.14,8.16,34.0,1,-0.36253806766877444,False,9.644252174222737,1,-0.3987132683027829,False,0.0,1,-0.37103271977130936,False
-0.24,-5.49,8.16,33.94,1,-0.37174028313715274,False,9.837850374954886,1,-0.3627286931359726,False,0.0,1,-0.34313138850247155,False
-0.04,-6.16,7.53,33.94,1,-0.38709472022779534,False,9.728725507485551,1,-0.38384161760150176,False,0.0,1,-0.3536944883137512,False
-0.55,-5.18,8.28,34.0,1,-0.3719686009457178,False,9.782295231692816,1,-0.36478089141311304,False,0.0,1,-0.3452490558371984,False
-0.2,-5.06,8.47,34.0,1,-0.3598053101310423,False,9.868358526117705,1,-0.35843779775675455,False,0.0,1,-0.3439941526715136,False
0.04,-5.41,8.0,34.0,1,-0.3707631652210471,False,9.65762393138188,1,-0.3974244882219221,False,0.0,1,-0.3683299277436636,False
-0.24,-5.33,8.32,34.0,1,-0.3648975615444212,False,9.883769523820353,1,-0.3576830160666392,False,0.0,1,-0.3438832760042915,False
-0.16,-5.53,8.12,33.94,1,-0.3698116435635806,False,9.82552288684933,1,-0.3610067155242059,False,0.0,1,-0.3425781179519592,False
-0.27,-5.37,8.24,33.94,1,-0.36788321783079925,False,9.839075159790172,1,-0.3635598523772475,False,0.0,1,-0.34313138850247155,False
0.12,-4.51,8.59,34.0,1,-0.35307726461039024,False,9.702710961375692,1,-0.3849527554004609,False,0.0,1,-0.35984829416088593,False
-0.2,-5.06,8.47,34.0,1,-0.3598053101310423,False,9.868358526117705,1,-0.35843779775675455,False,0.0,1,-0.3439941526715136,False
-0.08,-4.79,8.2,34.0,1,-0.3620661154574617,False,9.49686790473575,1,-0.45350552328170035,False,0.0,1,-0.4100239694389381,False
0.04,-5.22,8.36,34.0,1,-0.355957299920074,False,9.855942369961383,1,-0.35991882377604406,False,0.0,1,-0.34391038804264035,False
-0.16,-5.18,8.16,34.0,1,-0.3638945402257158,False,9.666622988407068,1,-0.3948561321810576,False,0.0,1,-0.36624819583743673,False
-0.04,-5.18,8.24,34.0,1,-0.3602988090342167,False,9.733015976561427,1,-0.38028569727016376,False,0.0,1,-0.35286170629437086,False
-0.35,-5.61,8.0,34.0,1,-0.3760769246693114,False,9.777249101869094,1,-0.3669683259101739,False,0.0,1,-0.3456371511542513,False
0.27,-5.49,8.28,34.0,1,-0.3605178978690103,False,9.938380149702466,1,-0.36598823093417415,False,0.0,1,-0.346829483535881,False
-0.55,-5.49,8.12,33.94,1,-0.37856704456332424,False,9.817178820822202,1,-0.3615548350095582,False,0.0,1,-0.3439854221392985,False
